s,rpm
100.466802,-12.44775453
100.48048,-12.47463125
100.494125,-12.49993003
100.50774,-12.52367344
100.521327,-14.62586392
100.534885,-9.061200841
100.548418,-9.292937872
100.561927,-3.097645957
100.575327,-1.032548652
100.58862,-0.344182884
100.60181,-0.114727628
100.614899,-0.038242543
100.627888,-0.012747514
100.640781,-0.004249171
100.653579,-0.00141639
100.666284,-0.00047213
100.678899,-0.000157377
100.691425,0.474756663
100.703865,-0.943435672
100.716219,-0.948643665
100.72849,-2.533783753
100.740679,-3.076302764
100.752792,-3.270848616
100.76483,-3.349296308
100.776795,-3.388939231
100.788687,-3.415543516
100.800509,-3.437699492
100.812262,-3.458272168
100.823946,-3.478218065
100.835564,-3.497857498
100.847116,-3.517298669
100.858604,-3.53657903
100.870028,-3.555712415
100.88139,-3.574704742
100.892692,-3.593559255
100.903933,-3.612278273
100.915116,-3.630863768
100.92624,-3.649317567
100.937308,-3.667641415
100.94832,-3.685837001
100.959276,-3.703905965
100.970178,-4.246712919
100.981027,-2.659198709
100.991824,-2.66080965
101.002569,-0.88693655
101.013259,-0.295649999
101.023895,-0.098545495
101.034478,-0.03285298
101.045009,-0.010946489
101.055488,-0.00364883
101.065916,-0.001220869
101.076294,-0.000402342
101.086623,-0.000138706
101.096903,-4.16E-05
101.107135,-1.39E-05
101.11732,-9.32E-06
101.127458,1.61E-06
101.13755,-4.16E-06
101.147596,3.33E-06
101.157598,1.11E-06
101.167556,-4.43E-06
101.17747,3.35E-06
101.187341,-3.69E-06
101.197169,3.60E-06
101.206956,1.20E-06
101.216701,4.00E-07
101.226405,5.06E-06
101.236069,1.69E-06
101.245693,5.49E-06
101.255278,1.83E-06
101.264823,-4.40E-06
101.274331,3.56E-06
101.2838,-3.82E-06
101.293232,3.76E-06
101.302627,1.25E-06
101.311985,-4.69E-06
101.321307,-1.56E-06
101.330593,-5.63E-06
101.339844,-1.88E-06
101.34906,-6.25E-07
101.358241,-5.41E-06
101.367389,3.42E-06
101.376502,-4.06E-06
101.385582,3.87E-06
101.394629,1.29E-06
101.403643,-4.87E-06
101.412625,3.70E-06
101.421575,-4.07E-06
101.430494,3.96E-06
101.439381,1.32E-06
101.448237,-4.95E-06
101.457062,3.76E-06
101.465857,-4.14E-06
101.474622,4.03E-06
101.483357,1.34E-06
101.492063,-5.04E-06
101.50074,3.82E-06
101.509388,-4.21E-06
101.518007,4.10E-06
101.526598,1.37E-06
101.535162,4.56E-07
101.543697,5.74E-06
101.552205,1.91E-06
101.560686,6.23E-06
101.56914,2.08E-06
101.577567,-4.97E-06
101.585968,4.02E-06
101.594343,-4.32E-06
101.602692,4.24E-06
101.611015,1.41E-06
101.619313,4.71E-07
101.627585,1.57E-07
101.635833,5.84E-06
101.644056,1.95E-06
101.652254,6.43E-06
101.660428,2.14E-06
101.668578,-5.14E-06
101.676704,4.16E-06
101.684806,-4.47E-06
101.692886,4.38E-06
101.700941,1.46E-06
101.708975,-5.45E-06
101.716985,-1.82E-06
101.724974,-6.54E-06
101.73294,-2.18E-06
101.740885,-7.27E-07
101.748808,-6.26E-06
101.756711,3.95E-06
101.764592,-4.70E-06
101.772453,4.47E-06
101.780293,1.49E-06
101.788113,-5.60E-06
101.795913,4.24E-06
101.803693,-4.68E-06
101.811454,4.55E-06
101.819196,1.52E-06
101.826918,-5.67E-06
101.834622,4.30E-06
101.842307,-4.74E-06
101.849974,4.61E-06
101.857622,1.54E-06
101.865253,-5.73E-06
101.872865,4.35E-06
101.880461,-4.80E-06
101.888038,4.66E-06
101.895598,1.55E-06
101.903142,5.18E-07
101.910668,6.50E-06
101.918178,2.17E-06
101.925671,7.05E-06
101.933148,2.35E-06
101.940609,-5.60E-06
101.948053,4.53E-06
101.955482,-4.87E-06
101.962895,4.77E-06
101.970292,1.59E-06
101.977675,-5.92E-06
101.985042,-1.97E-06
101.992393,-7.11E-06
101.99973,-2.37E-06
102.007053,-7.90E-07
102.01436,-2.63E-07
102.021653,-8.78E-08
102.028932,-2.93E-08
102.036196,-9.75E-09
102.043447,-3.25E-09
102.050683,-6.58E-06
102.057906,4.40E-06
102.065115,-5.11E-06
102.07231,4.89E-06
102.079492,1.63E-06
102.086661,-6.10E-06
102.093817,4.62E-06
102.100959,-5.10E-06
102.108089,4.95E-06
102.115205,1.65E-06
102.122309,-6.15E-06
102.129401,4.66E-06
102.13648,-5.15E-06
102.143546,5.00E-06
102.150601,1.67E-06
102.157643,5.55E-07
102.164673,6.95E-06
102.171692,2.32E-06
102.178698,7.54E-06
102.185693,2.51E-06
102.192676,-5.98E-06
102.199648,4.83E-06
102.206608,0.022634338
102.213557,0.762302495
102.220494,1.032722853
102.227421,1.856199604
102.234336,2.133142471
102.241241,2.22789486
102.248135,2.261904675
102.255018,2.275654644
102.26189,2.282639108
102.268752,2.287356275
102.275603,2.291305642
102.282444,2.294987131
102.289274,2.291624819
102.296094,2.287203593
102.302967,2.275465264
102.30988,2.262566977
102.316834,2.249250291
102.323831,2.235761825
102.330871,2.2221832
102.337954,2.20854102
102.345082,2.194843535
102.352254,2.181092856
102.359472,2.16728903
102.366737,2.153431394
102.374048,2.139519032
102.381408,2.125550917
102.388817,2.111525965
102.396275,2.09744305
102.403785,2.083301005
102.411345,2.069098627
102.418958,2.054834672
102.426624,2.040507854
102.434345,2.026116847
102.442121,2.011660276
102.449954,1.997136723
102.457844,1.982544718
102.465793,1.967882741
102.473802,1.953149217
102.481872,1.938342516
102.490004,1.923460946
102.498199,1.908502755
102.50646,1.893466124
102.514787,1.878349165
102.523181,1.863149917
102.531645,1.847866344
102.54018,1.832496326
102.548787,1.817037661
102.557468,1.801488055
102.566224,1.78584512
102.575059,1.770106367
102.583972,1.754269199
102.592967,1.738330908
102.602046,1.722288666
102.61121,1.706139516
102.620461,1.689880367
102.629803,1.673507984
102.639237,1.657018979
102.648766,1.640409799
102.658393,1.623676717
102.66812,1.60681582
102.67795,1.589822994
102.687887,1.572693911
102.697933,1.555424013
102.708092,1.538008493
102.718368,1.520442281
102.728763,1.502720015
102.739283,1.484836028
102.749931,1.466784311
102.760712,1.448558497
102.771631,1.430151818
102.782692,1.411557081
102.7939,1.392766618
102.805262,1.373772252
102.816784,1.354565242
102.82847,1.335136231
102.84033,1.31547518
102.852369,1.295571303
102.864597,1.275412978
102.87702,1.254987666
102.889649,1.234281795
102.902494,1.213280644
102.915564,1.191968203
102.928872,1.170327006
102.942431,1.148337941
102.956254,1.125980027
102.970357,1.103230142
102.984757,1.080062711
102.999471,1.056449323
103.014522,1.032358267
103.029931,1.007753974
103.045726,0.982596319
103.061934,0.956839762
103.078589,0.930432256
103.09573,0.903313865
103.1134,0.875414966
103.131649,0.846653883
103.150537,0.816933723
103.170135,0.786138029
103.190527,4.127121732
103.211818,-5.050179194
103.233135,-4.742386844
103.254452,-14.90606919
103.275769,-18.28424484
103.297111,-19.39034225
103.318448,-19.74751374
103.339784,-19.8528287
103.361118,-19.87281012
103.382452,-19.86333837
103.403787,-19.84318671
103.425121,-19.66123616
103.446455,-19.45589924
103.468312,-19.05553745
103.490606,-18.59161867
103.513467,-18.04692674
103.53704,-17.41429296
103.561501,-16.68840894
103.58707,-22.82668632
103.614028,-4.588694552
103.641029,-5.123422644
103.66803,14.7011192
103.695032,21.36224595
103.722076,23.61100651
103.74909,24.41079475
103.776107,24.71508897
103.803123,24.85354171
103.83014,24.93362372
103.857156,24.99190738
103.884172,30.00332794
103.911188,16.78457433
103.938204,17.35492083
103.965221,2.591580295
103.992237,-2.37727709
104.018416,-4.129940877
104.043835,-4.807363542
104.068557,-5.12344228
104.092641,-5.316355428
104.116134,-5.465680744
104.139081,-5.598106249
104.16152,-5.722670948
104.183485,-5.842514722
104.205007,-5.958797391
104.226113,-6.07200703
104.246828,-6.182397706
104.267175,-6.290136729
104.287175,-6.395354868
104.306846,-6.498164027
104.326205,-6.598663948
104.345269,-7.814794394
104.364051,-4.853975283
104.382566,-5.01656519
104.400826,-1.672188397
104.418819,-0.557396132
104.436556,-0.185798711
104.454047,-0.850733538
104.471303,1.387781833
104.488333,1.366613203
104.505146,3.839742153
104.521749,4.705327047
104.538163,5.033360014
104.554393,5.181671442
104.570446,5.269553086
104.586329,5.336782943
104.602047,5.396633607
104.617605,5.453541785
104.63301,5.508998192
104.648266,5.563510905
104.663378,5.617259849
104.67835,5.670315016
104.693187,5.722709232
104.707893,5.774462454
104.722471,5.825589898
104.736925,5.87610478
104.751259,5.926019258
104.765477,5.975344764
104.779581,6.024092151
104.793575,6.072271748
104.807461,6.11989341
104.821243,6.166966546
104.834923,6.21350015
104.848505,6.259502821
104.861989,6.304982792
104.87538,6.349947946
104.888679,6.394405837
104.901888,6.438363712
104.915011,6.481828523
104.928048,6.524806945
104.941002,6.567305393
104.953875,6.609330032
104.966669,6.650886792
104.979385,6.691981384
104.992026,6.732619303
105.004593,6.772805847
105.017087,6.812546124
105.029512,6.85184506
105.041867,6.890707411
105.054154,6.92913777
105.066376,6.967140574
105.078532,7.004720113
105.090626,7.041880539
105.102658,7.078625868
105.114629,7.114959992
105.12654,7.150886678
105.138394,7.186409583
105.15019,7.22153225
105.161931,7.25625812
105.173618,7.290590536
105.18525,7.324532741
105.19683,7.358087894
105.208359,7.391259063
105.219838,7.424049236
105.231267,7.456461324
105.242647,7.48849816
105.25398,7.52016251
105.265267,7.55145707
105.276507,7.58238447
105.287703,7.612947283
105.298855,7.643148018
105.309964,7.672989134
105.321031,7.70247303
105.332056,7.731602062
105.34304,7.760378531
105.353984,7.788804698
105.364889,7.816882776
105.375756,7.844614939
105.386585,7.872003321
105.397376,7.899050018
105.408131,7.925757093
105.418851,7.952126573
105.429535,7.978160454
105.440185,8.003860702
105.450801,8.029229254
105.461384,8.054268021
105.471934,8.078978888
105.482452,8.103363716
105.492939,8.127424344
105.503394,8.15116259
105.51382,8.174580252
105.524215,8.197679109
105.534582,8.220460923
105.544919,8.24292744
105.555229,8.265080392
105.56551,8.286921495
105.575765,8.308452453
105.585992,8.329674961
105.596194,8.350590699
105.606369,8.371201339
105.61652,8.391508547
105.626645,8.411513977
105.636746,8.431219277
105.646823,8.450626092
105.656876,8.469736057
105.666906,8.488550807
105.676914,8.507071971
105.686899,8.525301175
105.696862,8.543240044
105.706804,8.560890202
105.716725,8.57825327
105.726625,8.595330873
105.736504,8.612124634
105.746363,8.628636176
105.756203,8.644867129
105.766024,8.660819121
105.775825,8.676493786
105.785608,8.691892761
105.795373,8.679113267
105.80512,8.661628905
105.814944,8.614086332
105.824829,8.5608073
105.834777,8.504623617
105.844792,8.446476342
105.854876,8.386675623
105.865032,8.325320623
105.875262,8.262439478
105.885571,9.568678529
105.895959,5.911759151
105.906473,6.041198788
105.917116,2.013732929
105.927893,0.67124431
105.938808,0.223748103
105.949867,0.074582701
105.961074,0.0248609
105.972435,0.008286967
105.983957,0.002762322
105.995646,0.000920774
106.007508,0.000306925
106.019551,0.000102308
106.031783,3.41E-05
106.044213,1.14E-05
106.056849,3.79E-06
106.069702,1.26E-06
106.082782,4.21E-07
106.096102,1.40E-07
106.109674,4.68E-08
106.123511,1.56E-08
106.13763,5.20E-09
106.152048,1.73E-09
106.166782,5.78E-10
106.181855,1.93E-10
106.197289,6.42E-11
106.21311,2.14E-11
106.229348,7.13E-12
106.246037,2.38E-12
106.263214,7.92E-13
106.280925,2.64E-13
106.299219,8.80E-14
106.318159,2.93E-14
106.337814,9.78E-15
106.358273,3.26E-15
106.379639,1.09E-15
106.402044,3.62E-16
106.425655,1.21E-16
106.45069,4.469207143
106.477442,-7.447909184
106.506327,-6.96231717
106.535211,-20.20050401
106.564096,-24.64405237
106.593031,-26.11744923
106.621923,-26.63276012
106.65083,-26.79953356
106.679725,-26.85723742
106.708628,-26.86436067
106.737525,-26.85577117
106.766426,-26.83233755
106.795324,-26.80236951
106.824224,-26.76321704
106.853123,-26.71831781
106.882023,-26.66617925
106.910922,-26.6087344
106.939821,-26.54545145
106.96872,-26.47761431
106.99762,-26.40524213
107.026519,-26.32930131
107.055418,-26.25010175
107.084317,-26.16844062
107.113217,-26.08476783
107.142116,-25.99977665
107.171015,-30.19585055
107.199914,-18.68896848
107.228814,-19.10641727
107.257713,-5.606368021
107.285574,-3.489901817
107.312501,-2.070249309
107.338585,-4.026095653
107.3639,-4.77037878
107.388529,-5.106698285
107.412527,-5.304318921
107.435943,-5.453180129
107.45882,-5.583423817
107.481195,-5.705240606
107.503102,-5.822154823
107.524571,-5.935455194
107.545629,-6.04567367
107.5663,-6.15307995
107.586608,-6.257847642
107.606572,-6.360110752
107.626211,-6.459983446
107.645542,-6.557567417
107.66458,-6.652955021
107.68334,-6.746230892
107.701836,-6.837472982
107.72008,-6.926753334
107.738083,-7.014138716
107.755856,-7.099691158
107.77341,-7.183468421
107.790753,-7.265524402
107.807894,-7.345909494
107.824842,-7.424670904
107.841605,-7.501852935
107.858189,-7.577497237
107.874601,-7.651643029
107.890849,-7.724327304
107.906938,-9.077655082
107.922874,-5.636519005
107.938663,-5.794594468
107.95431,-1.931534586
107.969788,-0.643844862
107.985103,0.429445494
108.000259,-1.298989016
108.015261,-1.244870904
108.030115,-3.325837325
108.044824,-4.045943096
108.059402,-4.311281401
108.073851,-4.424727611
108.088175,-4.487247153
108.102379,-4.532501827
108.116465,-4.571718599
108.130436,-4.608645883
108.144296,-4.644538989
108.158048,-4.679821944
108.171694,-4.714641459
108.185236,-4.749051588
108.198679,-4.783075297
108.212023,-4.816724997
108.225272,-4.850009401
108.238427,-4.882935816
108.251492,-4.915510919
108.264467,-4.947741023
108.277356,-4.979632172
108.29016,-5.011190184
108.302881,-5.042420668
108.315521,-5.073329037
108.328081,-5.103920524
108.340565,-5.134200182
108.352972,-5.164172902
108.365305,-5.193843414
108.377565,-5.223216297
108.389754,-5.252295987
108.401874,-5.28108678
108.413925,-5.309592843
108.42591,-5.337818216
108.437828,-5.365766819
108.449683,-5.393442457
108.461475,-5.420848825
108.473205,-5.447989512
108.484874,-5.474868007
108.496485,-5.501487702
108.508037,-5.527851895
108.519531,-5.553963797
108.53097,-5.579826531
108.542354,-5.60544314
108.553684,-5.630816586
108.56496,-5.655949758
108.576185,-5.680845469
108.587359,-5.705506464
108.598482,-5.72993542
108.609556,-5.754134949
108.620582,-5.7781076
108.63156,-5.801855863
108.642491,-5.825382168
108.653376,-6.755677307
108.664216,-4.205375865
108.675012,-4.269923705
108.685764,-1.423307902
108.696461,-0.474435967
108.707104,-0.158145322
108.717693,-0.052715107
108.728231,-0.017571702
108.738716,-0.005857234
108.749151,-0.001952411
108.759535,-0.000650804
108.76987,-0.000216935
108.780156,-7.23E-05
108.790394,-2.41E-05
108.800585,-8.03E-06
108.810729,-7.40E-06
108.820826,2.27E-06
108.830879,-3.96E-06
108.840886,3.42E-06
108.850849,1.14E-06
108.860769,3.80E-07
108.870645,1.27E-07
108.880479,4.22E-08
108.890271,1.41E-08
108.900021,4.69E-09
108.90973,1.56E-09
108.919399,5.21E-10
108.929028,1.74E-10
108.938618,5.79E-11
108.948169,1.93E-11
108.957681,6.43E-12
108.967155,2.14E-12
108.976591,7.15E-13
108.985991,2.38E-13
108.995354,7.94E-14
109.00468,2.65E-14
109.013971,8.83E-15
109.023226,2.94E-15
109.032447,9.81E-16
109.041632,3.27E-16
109.050784,1.09E-16
109.059902,3.63E-17
109.068986,1.21E-17
109.078037,4.04E-18
109.087055,1.35E-18
109.096041,4.48E-19
109.104995,1.49E-19
109.113918,4.98E-20
109.122809,1.66E-20
109.131668,5.54E-21
109.140498,-5.41E-06
109.149297,3.62E-06
109.158065,-4.20E-06
109.166804,4.03E-06
109.175514,1.34E-06
109.184194,4.47E-07
109.192846,1.49E-07
109.201469,4.97E-08
109.210064,1.66E-08
109.21863,5.52E-09
109.227169,1.84E-09
109.235681,6.14E-10
109.244165,2.05E-10
109.252622,6.82E-11
109.261053,2.27E-11
109.269457,7.58E-12
109.277835,2.53E-12
109.286187,8.42E-13
109.294514,2.81E-13
109.302815,9.36E-14
109.31109,3.12E-14
109.319341,1.04E-14
109.327567,3.47E-15
109.335769,1.16E-15
109.343946,3.85E-16
109.352099,1.28E-16
109.360228,4.28E-17
109.368333,1.43E-17
109.376415,4.75E-18
109.384474,1.58E-18
109.39251,5.28E-19
109.400524,1.76E-19
109.408515,5.87E-20
109.416484,1.96E-20
109.424432,6.52E-21
109.432358,2.17E-21
109.440263,7.24E-22
109.448146,2.41E-22
109.45601,8.05E-23
109.463852,2.68E-23
109.471675,8.94E-24
109.479478,2.98E-24
109.48726,9.94E-25
109.495024,3.31E-25
109.502768,1.10E-25
109.510493,3.68E-26
109.518199,1.23E-26
109.525886,4.09E-27
109.533555,1.36E-27
109.541206,4.54E-28
109.548839,1.51E-28
109.556454,5.05E-29
109.564051,1.68E-29
109.571631,5.61E-30
109.579193,1.87E-30
109.586739,6.23E-31
109.594267,2.08E-31
109.601779,-6.34E-06
109.609274,4.24E-06
109.616753,-4.93E-06
109.624216,4.71E-06
109.631663,1.57E-06
109.639093,5.24E-07
109.646508,1.75E-07
109.653908,5.82E-08
109.661292,-0.610118373
109.668661,1.40690136
109.676015,1.472543595
109.683353,3.717743734
109.690677,4.472480352
109.697989,4.729890985
109.705288,4.821504398
109.712575,4.85783028
109.719849,4.875705296
109.727112,4.887408432
109.734362,4.897032781
109.741601,4.905942806
109.748828,4.914593423
109.756043,4.923136368
109.763246,4.931622313
109.770438,4.940068243
109.777618,4.948479912
109.784787,4.956859329
109.791945,4.965207258
109.799091,4.973524042
109.806226,4.981809884
109.813351,4.990064943
109.820464,4.998289358
109.827566,5.006483263
109.834658,5.01464679
109.841739,5.022780068
109.848809,5.030883226
109.855869,5.03895639
109.862918,5.046999686
109.869957,5.055013239
109.876985,5.062997172
109.884004,5.07095161
109.891012,5.078876673
109.89801,5.086772482
109.904998,5.094639157
109.911976,5.102476816
109.918944,5.110285579
109.925902,5.11806556
109.932851,5.125816876
109.93979,5.133539643
109.946719,5.141233974
109.953639,5.148899983
109.96055,5.156537781
109.967451,5.164147481
109.974342,5.171729193
109.981225,5.179283026
109.988098,5.18680909
109.994962,5.194307492
110.001818,5.20177834
110.008664,5.209221741
110.015501,5.216637799
110.022329,5.22402662
110.029149,5.231388309
110.03596,5.238722967
110.042762,5.246030699
110.049556,5.253311605
110.056341,5.260565787
110.063117,5.267793345
110.069885,5.27499438
110.076645,5.28216899
110.083397,5.289317272
110.09014,5.296439326
110.096875,5.303535248
110.103602,5.310605134
110.11032,5.317649081
110.117031,5.324667181
110.123734,5.331659532
110.130429,5.338626225
110.137116,5.345567354
110.143795,5.352483012
110.150467,5.35937329
110.157131,5.36623828
110.163787,5.373078072
110.170436,5.379892757
110.177077,5.386682423
110.18371,5.393447161
110.190337,5.400187058
110.196955,5.406902203
110.203567,5.413592682
110.210171,5.420258582
110.216768,5.42689999
110.223358,5.433516992
110.229941,5.440109671
110.236516,5.446678114
110.243085,5.453222404
110.249646,5.459742625
110.256201,5.466238861
110.262749,5.472711193
110.26929,5.479159704
110.275824,5.485584476
110.282352,5.49198559
110.288872,5.498363126
110.295386,6.371105015
110.301894,2.669977725
110.308395,2.303605304
110.314889,-1.814076118
110.321377,-3.18918971
110.327857,-3.650352254
110.33433,-3.806851945
110.340795,-3.861784932
110.347252,-3.88285001
110.353702,-3.892613524
110.360145,-3.898597668
110.36658,-3.903309918
110.373008,-3.907586177
110.379428,-3.911705156
110.385841,-3.915759836
110.392247,-3.919781285
110.398646,-3.923779934
110.405038,-3.927759335
110.411422,-3.931720746
110.4178,-3.935664657
110.424171,-3.939591305
110.430534,-3.943500842
110.436891,-3.947393388
110.443241,-3.951269054
110.449584,-3.955127948
110.45592,-3.958970174
110.462249,-3.962795836
110.468572,-3.966605036
110.474888,-3.970397877
110.481198,-3.97417446
110.487501,-3.977934884
110.493797,-3.98167925
110.500087,-3.985407655
110.50637,-3.989120198
110.512647,-3.992816975
110.518918,-3.996498083
110.525182,-4.000163617
110.53144,-4.003813671
110.537692,-4.007448339
110.543937,-4.011067715
110.550176,-4.01467189
110.556409,-4.018260957
110.562636,-4.021835006
110.568857,-4.025394127
110.575071,-4.028938411
110.58128,-4.032467944
110.587483,-4.035982817
110.593679,-4.039483115
110.59987,-4.042968926
110.606055,-4.046440336
110.612234,-4.04989743
110.618407,-4.053340293
110.624574,-4.056769008
110.630736,-4.060183659
110.636892,-4.06358433
110.643042,-4.066971101
110.649186,-4.070344055
110.655325,-4.073703272
110.661458,-4.077048833
110.667586,-4.080380817
110.673708,-4.083699304
110.679825,-4.087004372
110.685936,-4.090296098
110.692041,-4.093574561
110.698142,-4.096839837
110.704236,-4.100092001
110.710326,-4.103331131
110.71641,-4.1065573
110.722489,-4.109770583
110.728562,-4.112971055
110.734631,-4.116158788
110.740694,-4.119333856
110.746752,-4.122496331
110.752804,-4.125646285
110.758852,-4.128783789
110.764894,-4.131908914
110.770932,-4.135021731
110.776964,-4.138122308
110.782991,-4.141210716
110.789013,-4.144287023
110.795031,-4.147351298
110.801043,-4.150403608
110.80705,-4.153444022
110.813053,-4.156472605
110.81905,-4.159489424
110.825043,-4.162494546
110.831031,-4.165488036
110.837014,-4.168469958
110.842992,-4.171440378
110.848966,-4.174399359
110.854935,-4.177346966
110.860899,-4.180283262
110.866858,-4.183208309
110.872813,-4.186122426
110.878763,-4.189025894
110.884709,-4.191919098
110.89065,-4.520400654
110.896586,-2.905549832
110.902518,-2.693820696
110.908445,-0.897948246
110.914368,-0.299308062
110.920286,-0.099785395
110.9262,-0.033253778
110.932109,-0.011084581
110.938014,-0.003702905
110.943915,-0.001218213
110.949811,-0.00297433
110.955703,-1.03010525
110.96159,-1.375741228
110.967473,-2.518203306
110.973352,-2.900400892
110.979227,-3.029172409
110.985097,-3.073464017
110.990963,-3.089591124
110.996825,-3.096325554
111.002683,-3.099924604
111.008536,-3.102474058
111.014385,-3.1046692
111.02023,-3.106741812
111.026071,-3.108769173
111.031908,-3.110777066
111.037741,-3.112774103
111.04357,-3.114763175
111.049394,-3.116745268
111.055215,-3.118720728
111.061031,-3.120689691
111.066844,-3.122652222
111.072653,-3.124608363
111.078457,-3.126558145
111.084258,-3.128501601
111.090055,-3.130438757
111.095847,-3.132369645
111.101636,-3.134294292
111.107421,-3.136212726
111.113202,-3.138124976
111.11898,-3.140031069
111.124753,-3.141931035
111.130523,-3.143824899
111.136289,-3.14571269
111.142051,-3.147594436
111.147809,-3.149470162
111.153563,-3.151339897
111.159314,-3.153203668
111.165061,-3.1550615
111.170805,-3.156913421
111.176544,-3.158759457
111.18228,-3.160599634
111.188013,-3.162433979
111.193741,-3.164262517
111.199466,-3.166085275
111.205188,-3.167902277
111.210906,-3.16971355
111.21662,-3.17151912
111.222331,-3.17331901
111.228038,-3.175113247
111.233741,-3.176901855
111.239441,-3.17868486
111.245138,-3.180462286
111.250831,-3.182234157
111.256521,-3.184000498
111.262207,-3.185761334
111.26789,-3.187516688
111.273569,-3.189266585
111.279245,-3.191011048
111.284917,-3.192750101
111.290586,-3.194483769
111.296252,-3.196212073
111.301914,-3.197935039
111.307573,-3.199652689
111.313229,-3.201365047
111.318881,-3.203072134
111.32453,-3.204773975
111.330176,-3.206470592
111.335818,-3.208162007
111.341457,-3.209848244
111.347093,-3.211529324
111.352726,-3.213205271
111.358355,-3.214876105
111.363981,-3.21654185
111.369604,-3.218202526
111.375224,-3.219858157
111.380841,-3.221508763
111.386454,-3.223154367
111.392064,-3.224794989
111.397672,-3.226430652
111.403276,-3.228061376
111.408876,-3.229687182
111.414474,-3.231308093
111.420069,-3.232924127
111.42566,-3.234535307
111.431249,-3.236141654
111.436835,-3.237743186
111.442417,-3.239339926
111.447996,-3.240931894
111.453573,-3.24251911
111.459146,-3.244101594
111.464717,-3.332759773
111.470284,-2.193076789
111.475848,-1.900786443
111.48141,-0.633595481
111.486968,-0.211198494
111.492524,-0.070399498
111.498077,-0.32083318
111.503626,-0.847889893
111.509173,-1.32130187
111.514717,-1.923043343
111.520258,-2.12434116
111.525796,-2.192155641
111.531332,-2.215473564
111.536864,-2.2239572
111.542394,-2.227493979
111.54792,-2.229379719
111.553444,-2.230713034
111.558966,-2.231860138
111.564484,-2.232943109
111.57,-2.234002647
111.575512,-2.235052329
111.581022,-2.236096686
111.58653,-2.237137238
111.592034,-2.238174498
111.597536,-2.239208645
111.603035,-2.240239748
111.608532,-2.241267835
111.614025,-2.242292925
111.619516,-2.243315031
111.625005,-2.244334166
111.63049,-2.24535034
111.635973,-2.246363565
111.641454,-2.247373852
111.646931,-2.248381213
111.652406,-2.249385659
111.657879,-2.250387199
111.663349,-2.251385846
111.668816,-2.252381611
111.67428,-2.253374504
111.679742,-2.254364536
111.685202,-2.255351717
111.690659,-2.25633606
111.696113,-2.257317573
111.701565,-2.258296269
111.707014,-2.259272156
111.712461,-2.260245247
111.717905,-2.261215551
111.723347,-2.262183078
111.728786,-2.26314784
111.734223,-2.264109846
111.739657,-2.265069107
111.745089,-2.266025633
111.750518,-2.266979434
111.755945,-2.26793052
111.761369,-2.268878902
111.766791,-2.269824588
111.772211,-2.270767591
111.777628,-2.271707918
111.783043,-2.27264558
111.788455,-2.273580588
111.793865,-2.27451295
111.799272,-2.275442677
111.804677,-2.276369777
111.81008,-2.277294262
111.815481,-2.278216141
111.820879,-2.279135422
111.826274,-2.280052116
111.831668,-2.280966232
111.837059,-2.281877779
111.842448,-2.282786768
111.847834,-2.283693207
111.853218,-2.284597105
111.8586,-2.285498473
111.863979,-2.286397318
111.869357,-2.287293651
111.874732,-2.28818748
111.880104,-2.289078815
111.885475,-2.289967665
111.890843,-2.290854038
111.896209,-2.291737944
111.901573,-2.292619391
111.906934,-2.293498389
111.912294,-2.294374946
111.917651,-2.295249072
111.923006,-2.296120774
111.928359,-2.296990062
111.933709,-2.297856945
111.939058,-2.298721431
111.944404,-2.299583528
111.949748,-2.300443246
111.95509,-2.301300593
111.960429,-2.302155577
111.965767,-2.303008208
111.971102,-2.303858492
111.976436,-2.304706439
111.981767,-2.305552058
111.987096,-2.306395356
111.992423,-2.307236341
111.997748,-2.308075023
112.003071,-2.308911409
112.008392,-2.309745507
112.01371,-2.310577326
112.019027,-2.311406874
112.024342,-2.312234159
112.029654,-2.313059188
112.034964,-2.31388197
112.040273,-2.314702514
112.045579,-2.315520826
112.050884,-2.316336914
112.056186,-2.317150788
112.061486,-2.317962454
112.066785,-2.31877192
112.072081,-2.319579194
112.077375,-2.320384284
112.082668,-2.321187197
112.087958,-2.321987942
112.093246,-2.322786525
112.098533,-2.323582955
112.103817,-2.324377239
112.1091,-2.325169385
112.11438,-2.3259594
112.119659,-2.326747291
112.124936,-2.327533067
112.130211,-2.328316733
112.135483,-2.329098299
112.140754,-2.329877771
112.146023,-2.330655157
112.151291,-2.331430463
112.156556,-2.332203698
112.161819,-2.332974868
112.167081,-2.333743981
112.17234,-2.334511043
112.177598,-2.335276063
112.182854,-2.336039046
112.188108,-2.336800001
112.19336,-2.337558934
112.19861,-2.338315852
112.203859,-2.339070763
112.209106,-2.339823672
112.21435,-2.340574588
112.219593,-2.341323517
112.224835,-2.342070466
112.230074,-2.342815442
112.235312,-2.343558452
112.240547,-2.344299503
112.245781,-2.3450386
112.251014,-2.345775752
112.256244,-2.346510964
112.261473,-2.347244244
112.2667,-2.347975598
112.271925,-2.348705033
112.277148,-2.349432555
112.28237,-2.350158172
112.28759,-2.350881888
112.292808,-2.351603712
112.298024,-2.35232365
112.303239,-2.353041708
112.308452,-2.353757892
112.313663,-2.35447221
112.318872,-2.355184667
112.32408,-2.355895269
112.329286,-2.356604024
112.334491,-2.357310937
112.339694,-2.234505605
112.344895,-1.530958357
112.350094,-1.173166308
112.355292,-0.391055436
112.360488,-0.130351812
112.365682,-0.043459741
